Date_start,Date_end,Duration,Total_Ah,Power_kW
29-03-2017 08:00,29-03-2017 09:00,,459.146,100.323401
29-03-2017 09:00,29-03-2017 10:00,,886.515,193.7035275
29-03-2017 10:00,29-03-2017 11:00,,885.255,193.4282175
29-03-2017 11:00,29-03-2017 12:00,,962.411,210.2868035
29-03-2017 12:00,29-03-2017 13:00,,917.379,200.4473115
29-03-2017 13:00,29-03-2017 14:00,,960.338,209.833853
29-03-2017 14:00,29-03-2017 15:00,,936.212,204.562322
29-03-2017 15:00,29-03-2017 16:00,,971.695,212.3153575
29-03-2017 16:00,29-03-2017 17:00,,900.453,196.7489805
29-03-2017 17:00,29-03-2017 18:00,,950.062,207.588547
29-03-2017 18:00,29-03-2017 19:00,,599.224,130.930444
29-03-2017 19:00,29-03-2017 20:00,,500.081,109.2676985
29-03-2017 20:00,29-03-2017 21:00,,434.345,94.9043825
29-03-2017 21:00,29-03-2017 22:00,,299.714,65.487509
29-03-2017 22:00,29-03-2017 23:00,,249.468,54.508758
29-03-2017 23:00,30-03-2017 00:00,,234.211,51.1751035
30-03-2017 00:00,30-03-2017 01:00,,221.249,48.3429065
30-03-2017 01:00,30-03-2017 02:00,,211.667,46.2492395
30-03-2017 02:00,30-03-2017 03:00,,210.933,46.0888605
30-03-2017 03:00,30-03-2017 04:00,,206.268,45.069558
30-03-2017 04:00,30-03-2017 05:00,,204.255,44.6297175
30-03-2017 05:00,30-03-2017 06:00,,207.328,45.301168
30-03-2017 06:00,30-03-2017 07:00,,239.609,52.3545665
30-03-2017 07:00,30-03-2017 08:00,,330.137,72.1349345
30-03-2017 08:00,30-03-2017 09:00,,450.81,98.501985
30-03-2017 09:00,30-03-2017 10:00,,888.724,194.186194
30-03-2017 10:00,30-03-2017 11:00,,868.29,189.721365
30-03-2017 11:00,30-03-2017 12:00,,918.261,200.6400285
30-03-2017 12:00,30-03-2017 13:00,,863.161,188.6006785
30-03-2017 13:00,30-03-2017 14:00,,916.914,200.345709
30-03-2017 14:00,30-03-2017 15:00,,963.978,210.629193
30-03-2017 15:00,30-03-2017 16:00,,967.934,211.493579
30-03-2017 16:00,30-03-2017 17:00,,884.679,193.3023615
30-03-2017 17:00,30-03-2017 18:00,,953.395,208.3168075
30-03-2017 18:00,30-03-2017 19:00,,636.68,139.11458
30-03-2017 19:00,30-03-2017 20:00,,523.35,114.351975
30-03-2017 20:00,30-03-2017 21:00,,448.463,97.9891655
30-03-2017 21:00,30-03-2017 22:00,,293.658,64.164273
30-03-2017 22:00,30-03-2017 23:00,,232.748,50.855438
30-03-2017 23:00,31-03-2017 00:00,,219.549,47.9714565
31-03-2017 00:00,31-03-2017 01:00,,220.986,48.285441
31-03-2017 01:00,31-03-2017 02:00,,211.9,46.30015
31-03-2017 02:00,31-03-2017 03:00,,211.193,46.1456705
31-03-2017 03:00,31-03-2017 04:00,,208.376,45.530156
31-03-2017 04:00,31-03-2017 05:00,,207.783,45.4005855
31-03-2017 05:00,31-03-2017 06:00,,208.091,45.4678835
31-03-2017 06:00,31-03-2017 07:00,,243.523,53.2097755
31-03-2017 07:00,31-03-2017 08:00,,341.837,74.6913845
31-03-2017 08:00,31-03-2017 09:00,,463.358,101.243723
31-03-2017 09:00,31-03-2017 10:00,,916.776,200.315556
31-03-2017 10:00,31-03-2017 11:00,,915.778,200.097493
31-03-2017 11:00,31-03-2017 12:00,,909.808,198.793048
31-03-2017 12:00,31-03-2017 13:00,,952.347,208.0878195
31-03-2017 13:00,31-03-2017 14:00,,924.249,201.9484065
31-03-2017 14:00,31-03-2017 15:00,,903.36,197.38416
31-03-2017 15:00,31-03-2017 16:00,,987.282,215.721117
31-03-2017 16:00,31-03-2017 17:00,,975.139,213.0678715
31-03-2017 17:00,31-03-2017 18:00,,903.388,197.390278
31-03-2017 18:00,31-03-2017 19:00,,610.548,133.404738
31-03-2017 19:00,31-03-2017 20:00,,501.123,109.4953755
31-03-2017 20:00,31-03-2017 21:00,,405.208,88.537948
31-03-2017 21:00,31-03-2017 22:00,,287.907,62.9076795
31-03-2017 22:00,31-03-2017 23:00,,230.279,50.3159615
31-03-2017 23:00,1/4/2017 0:00,,217.888,47.608528
1/4/2017 0:00,1/4/2017 1:00,,212.541,46.4402085
1/4/2017 1:00,1/4/2017 2:00,,203.15,44.388275
1/4/2017 2:00,1/4/2017 3:00,,202.887,44.3308095
1/4/2017 3:00,1/4/2017 4:00,,200.598,43.830663
1/4/2017 4:00,1/4/2017 5:00,,202.887,44.3308095
1/4/2017 5:00,1/4/2017 6:00,,201.536,44.035616
1/4/2017 6:00,1/4/2017 7:00,,201.507,44.0292795
1/4/2017 7:00,1/4/2017 8:00,,225.357,49.2405045
1/4/2017 8:00,1/4/2017 9:00,,231.208,50.518948
1/4/2017 9:00,1/4/2017 10:00,,234.791,51.3018335
1/4/2017 10:00,1/4/2017 11:00,,245.328,53.604168
1/4/2017 11:00,1/4/2017 12:00,,248.524,54.302494
1/4/2017 12:00,1/4/2017 13:00,,249.043,54.4158955
1/4/2017 13:00,1/4/2017 14:00,,240.835,52.6224475
1/4/2017 14:00,1/4/2017 15:00,,243.236,53.147066
1/4/2017 15:00,1/4/2017 16:00,,252.815,55.2400775
1/4/2017 16:00,1/4/2017 17:00,,253.701,55.4336685
1/4/2017 17:00,1/4/2017 18:00,,255.242,55.770377
1/4/2017 18:00,1/4/2017 19:00,,257.943,56.3605455
1/4/2017 19:00,1/4/2017 20:00,,257.005,56.1555925
1/4/2017 20:00,1/4/2017 21:00,,250.632,54.763092
1/4/2017 21:00,1/4/2017 22:00,,215.153,47.0109305
1/4/2017 22:00,1/4/2017 23:00,,215.393,47.0633705
1/4/2017 23:00,2/4/2017 0:00,,217.644,47.555214
2/4/2017 0:00,2/4/2017 1:00,,214.123,46.7858755
2/4/2017 1:00,2/4/2017 2:00,,203.302,44.421487
2/4/2017 2:00,2/4/2017 3:00,,199.7,43.63445
2/4/2017 3:00,2/4/2017 4:00,,197.131,43.0731235
2/4/2017 4:00,2/4/2017 5:00,,197.862,43.232847
2/4/2017 5:00,2/4/2017 6:00,,198.165,43.2990525
2/4/2017 6:00,2/4/2017 7:00,,197.512,43.156372
2/4/2017 7:00,2/4/2017 8:00,,216.657,47.3395545
2/4/2017 8:00,2/4/2017 9:00,,213.742,46.702627
2/4/2017 9:00,2/4/2017 10:00,,217.301,47.4802685
2/4/2017 10:00,2/4/2017 11:00,,220.328,48.141668
2/4/2017 11:00,2/4/2017 12:00,,222.337,48.5806345
2/4/2017 12:00,2/4/2017 13:00,,227.497,49.7080945
2/4/2017 13:00,2/4/2017 14:00,,227.781,49.7701485
2/4/2017 14:00,2/4/2017 15:00,,232.252,50.747062
2/4/2017 15:00,2/4/2017 16:00,,237.452,51.883262
2/4/2017 16:00,2/4/2017 17:00,,238.54,52.12099
2/4/2017 17:00,2/4/2017 18:00,,232.261,50.7490285
2/4/2017 18:00,2/4/2017 19:00,,240.383,52.5236855
2/4/2017 19:00,2/4/2017 20:00,,237.575,51.9101375
2/4/2017 20:00,2/4/2017 21:00,,235.799,51.5220815
2/4/2017 21:00,2/4/2017 22:00,,209.14,45.69709
2/4/2017 22:00,2/4/2017 23:00,,210.092,45.905102
2/4/2017 23:00,3/4/2017 0:00,,212.418,46.413333
3/4/2017 0:00,3/4/2017 1:00,,208.406,45.536711
3/4/2017 1:00,3/4/2017 2:00,,207.682,45.378517
3/4/2017 2:00,3/4/2017 3:00,,200.975,43.9130375
3/4/2017 3:00,3/4/2017 4:00,,200.024,43.705244
3/4/2017 4:00,3/4/2017 5:00,,199.231,43.5319735
3/4/2017 5:00,3/4/2017 6:00,,198.444,43.360014
3/4/2017 6:00,3/4/2017 7:00,,229.37,50.117345
3/4/2017 7:00,3/4/2017 8:00,,331.386,72.407841
3/4/2017 8:00,3/4/2017 9:00,,458.598,100.203663
3/4/2017 9:00,3/4/2017 10:00,,920.215,201.0669775
3/4/2017 10:00,3/4/2017 11:00,,863.451,188.6640435
3/4/2017 11:00,3/4/2017 12:00,,864.306,188.850861
3/4/2017 12:00,3/4/2017 13:00,,839.862,183.509847
3/4/2017 13:00,3/4/2017 14:00,,915.209,199.9731665
3/4/2017 14:00,3/4/2017 15:00,,875.768,191.355308
3/4/2017 15:00,3/4/2017 16:00,,922.073,201.4729505
3/4/2017 16:00,3/4/2017 17:00,,912.808,199.448548
3/4/2017 17:00,3/4/2017 18:00,,891.863,194.8720655
3/4/2017 18:00,3/4/2017 19:00,,562.885,122.9903725
3/4/2017 19:00,3/4/2017 20:00,,475.338,103.861353
3/4/2017 20:00,3/4/2017 21:00,,401.07,87.633795
3/4/2017 21:00,3/4/2017 22:00,,274.47,59.971695
3/4/2017 22:00,3/4/2017 23:00,,216.809,47.3727665
3/4/2017 23:00,4/4/2017 0:00,,209.839,45.8498215
4/4/2017 0:00,4/4/2017 1:00,,206.843,45.1951955
4/4/2017 1:00,4/4/2017 2:00,,204.797,44.7481445
4/4/2017 2:00,4/4/2017 3:00,,200.941,43.9056085
4/4/2017 3:00,4/4/2017 4:00,,196.448,42.923888
4/4/2017 4:00,4/4/2017 5:00,,196.983,43.0407855
4/4/2017 5:00,4/4/2017 6:00,,197.019,43.0486515
4/4/2017 6:00,4/4/2017 7:00,,237.374,51.866219
4/4/2017 7:00,4/4/2017 8:00,,331.411,72.4133035
4/4/2017 8:00,4/4/2017 9:00,,462.776,101.116556
4/4/2017 9:00,4/4/2017 10:00,,947.004,206.920374
4/4/2017 10:00,4/4/2017 11:00,,939.7,205.32445
4/4/2017 11:00,4/4/2017 12:00,,968.274,211.567869
4/4/2017 12:00,4/4/2017 13:00,,959.572,209.666482
4/4/2017 13:00,4/4/2017 14:00,,964.85,210.819725
4/4/2017 14:00,4/4/2017 15:00,,980.743,214.2923455
4/4/2017 15:00,4/4/2017 16:00,,1000.808,218.676548
4/4/2017 16:00,4/4/2017 17:00,,987.041,215.6684585
4/4/2017 17:00,4/4/2017 18:00,,981.886,214.542091
4/4/2017 18:00,4/4/2017 19:00,,627.303,137.0657055
4/4/2017 19:00,4/4/2017 20:00,,513.493,112.1982205
4/4/2017 20:00,4/4/2017 21:00,,415.716,90.833946
4/4/2017 21:00,4/4/2017 22:00,,298.3,65.17855
4/4/2017 22:00,4/4/2017 23:00,,235.975,51.5605375
4/4/2017 23:00,5/4/2017 0:00,,226.612,49.514722
5/4/2017 0:00,5/4/2017 1:00,,220.483,48.1755355
5/4/2017 1:00,5/4/2017 2:00,,215.161,47.0126785
5/4/2017 2:00,5/4/2017 3:00,,206.784,45.182304
5/4/2017 3:00,5/4/2017 4:00,,206.371,45.0920635
5/4/2017 4:00,5/4/2017 5:00,,204.972,44.786382
5/4/2017 5:00,5/4/2017 6:00,,207.819,45.4084515
5/4/2017 6:00,5/4/2017 7:00,,242.112,52.901472
5/4/2017 7:00,5/4/2017 8:00,,343.57,75.070045
5/4/2017 8:00,5/4/2017 9:00,,474.687,103.7191095
5/4/2017 9:00,5/4/2017 10:00,,978.901,213.8898685
5/4/2017 10:00,5/4/2017 11:00,,924.774,202.063119
5/4/2017 11:00,5/4/2017 12:00,,974.832,213.000792
5/4/2017 12:00,5/4/2017 13:00,,972.537,212.4993345
5/4/2017 13:00,5/4/2017 14:00,,961.097,209.9996945
5/4/2017 14:00,5/4/2017 15:00,,964.787,210.8059595
5/4/2017 15:00,5/4/2017 16:00,,961.431,210.0726735
5/4/2017 16:00,5/4/2017 17:00,,945.23,206.532755
5/4/2017 17:00,5/4/2017 18:00,,1018.646,222.574151
5/4/2017 18:00,5/4/2017 19:00,,601.714,131.474509
5/4/2017 19:00,5/4/2017 20:00,,504.614,110.258159
5/4/2017 20:00,5/4/2017 21:00,,406.642,88.851277
5/4/2017 21:00,5/4/2017 22:00,,279.405,61.0499925
5/4/2017 22:00,5/4/2017 23:00,,233.499,51.0195315
5/4/2017 23:00,6/4/2017 0:00,,217.645,47.5554325
6/4/2017 0:00,6/4/2017 1:00,,213.265,46.5984025
6/4/2017 1:00,6/4/2017 2:00,,202.484,44.242754
6/4/2017 2:00,6/4/2017 3:00,,199.852,43.667662
6/4/2017 3:00,6/4/2017 4:00,,201.849,44.1040065
6/4/2017 4:00,6/4/2017 5:00,,203.185,44.3959225
6/4/2017 5:00,6/4/2017 6:00,,202.597,44.2674445
6/4/2017 6:00,6/4/2017 7:00,,237.662,51.929147
6/4/2017 7:00,6/4/2017 8:00,,335.972,73.409882
6/4/2017 8:00,6/4/2017 9:00,,478.227,104.4925995
6/4/2017 9:00,6/4/2017 10:00,,1015.966,221.988571
6/4/2017 10:00,6/4/2017 11:00,,945.25,206.537125
6/4/2017 11:00,6/4/2017 12:00,,953.779,208.4007115
6/4/2017 12:00,6/4/2017 13:00,,947.017,206.9232145
6/4/2017 13:00,6/4/2017 14:00,,943.969,206.2572265
6/4/2017 14:00,6/4/2017 15:00,,986.825,215.6212625
6/4/2017 15:00,6/4/2017 16:00,,1002.023,218.9420255
6/4/2017 16:00,6/4/2017 17:00,,1019.978,222.865193
6/4/2017 17:00,6/4/2017 18:00,,1034.024,225.934244
6/4/2017 18:00,6/4/2017 19:00,,632.605,138.2241925
6/4/2017 19:00,6/4/2017 20:00,,517.545,113.0835825
6/4/2017 20:00,6/4/2017 21:00,,413.127,90.2682495
6/4/2017 21:00,6/4/2017 22:00,,269.052,58.787862
6/4/2017 22:00,6/4/2017 23:00,,227.459,49.6997915
6/4/2017 23:00,7/4/2017 0:00,,218.349,47.7092565
7/4/2017 0:00,7/4/2017 1:00,,213.265,46.5984025
7/4/2017 1:00,7/4/2017 2:00,,208.564,45.571234
7/4/2017 2:00,7/4/2017 3:00,,205.416,44.883396
7/4/2017 3:00,7/4/2017 4:00,,207.214,45.276259
7/4/2017 4:00,7/4/2017 5:00,,200.598,43.830663
7/4/2017 5:00,7/4/2017 6:00,,202.799,44.3115815
7/4/2017 6:00,7/4/2017 7:00,,232.005,50.6930925
7/4/2017 7:00,7/4/2017 8:00,,332.919,72.7428015
7/4/2017 8:00,7/4/2017 9:00,,465.625,101.7390625
7/4/2017 9:00,7/4/2017 10:00,,804.198,175.717263
7/4/2017 10:00,7/4/2017 11:00,,641.402,140.146337
7/4/2017 11:00,7/4/2017 12:00,,594.075,129.8053875
7/4/2017 12:00,7/4/2017 13:00,,564.509,123.3452165
7/4/2017 13:00,7/4/2017 14:00,,563.927,123.2180495
7/4/2017 14:00,7/4/2017 15:00,,613.476,134.044506
7/4/2017 15:00,7/4/2017 16:00,,640.47,139.942695
7/4/2017 16:00,7/4/2017 17:00,,597.021,130.4490885
7/4/2017 17:00,7/4/2017 18:00,,596.627,130.3629995
7/4/2017 18:00,7/4/2017 19:00,,550.059,120.1878915
7/4/2017 19:00,7/4/2017 20:00,,488.991,106.8445335
7/4/2017 20:00,7/4/2017 21:00,,402.022,87.841807
7/4/2017 21:00,7/4/2017 22:00,,277.402,60.612337
7/4/2017 22:00,7/4/2017 23:00,,228.96,50.02776
7/4/2017 23:00,8/4/2017 0:00,,218.658,47.776773
8/4/2017 0:00,8/4/2017 1:00,,218.675,47.7804875
8/4/2017 1:00,8/4/2017 2:00,,213.94,46.74589
8/4/2017 2:00,8/4/2017 3:00,,213.639,46.6801215
8/4/2017 3:00,8/4/2017 4:00,,209.873,45.8572505
8/4/2017 4:00,8/4/2017 5:00,,205.734,44.952879
8/4/2017 5:00,8/4/2017 6:00,,203.518,44.468683
8/4/2017 6:00,8/4/2017 7:00,,203.571,44.4802635
8/4/2017 7:00,8/4/2017 8:00,,225.899,49.3589315
8/4/2017 8:00,8/4/2017 9:00,,240.487,52.5464095
8/4/2017 9:00,8/4/2017 10:00,,245.591,53.6616335
8/4/2017 10:00,8/4/2017 11:00,,246.047,53.7612695
8/4/2017 11:00,8/4/2017 12:00,,252.12,55.08822
8/4/2017 12:00,8/4/2017 13:00,,253.608,55.413348
8/4/2017 13:00,8/4/2017 14:00,,259.611,56.7250035
8/4/2017 14:00,8/4/2017 15:00,,256.611,56.0695035
8/4/2017 15:00,8/4/2017 16:00,,265.297,57.9673945
8/4/2017 16:00,8/4/2017 17:00,,260.598,56.940663
8/4/2017 17:00,8/4/2017 18:00,,257.266,56.212621
8/4/2017 18:00,8/4/2017 19:00,,261.178,57.067393
8/4/2017 19:00,8/4/2017 20:00,,263.946,57.672201
8/4/2017 20:00,8/4/2017 21:00,,267.064,58.353484
8/4/2017 21:00,8/4/2017 22:00,,229.799,50.2110815
8/4/2017 22:00,8/4/2017 23:00,,225.416,49.253396
8/4/2017 23:00,9/4/2017 0:00,,220.3,48.13555
9/4/2017 0:00,9/4/2017 1:00,,206.661,45.1554285
9/4/2017 1:00,9/4/2017 2:00,,201.435,44.0135475
9/4/2017 2:00,9/4/2017 3:00,,204.551,44.6943935
9/4/2017 3:00,9/4/2017 4:00,,201.641,44.0585585
9/4/2017 4:00,9/4/2017 5:00,,201.478,44.022943
9/4/2017 5:00,9/4/2017 6:00,,197.622,43.180407
9/4/2017 6:00,9/4/2017 7:00,,200.519,43.8134015
9/4/2017 7:00,9/4/2017 8:00,,218.318,47.702483
9/4/2017 8:00,9/4/2017 9:00,,217.104,47.437224
9/4/2017 9:00,9/4/2017 10:00,,222.35,48.583475
9/4/2017 10:00,9/4/2017 11:00,,228.512,49.929872
9/4/2017 11:00,9/4/2017 12:00,,232.886,50.885591
9/4/2017 12:00,9/4/2017 13:00,,233.533,51.0269605
9/4/2017 13:00,9/4/2017 14:00,,233.733,51.0706605
9/4/2017 14:00,9/4/2017 15:00,,234.899,51.3254315
9/4/2017 15:00,9/4/2017 16:00,,241.459,52.7587915
9/4/2017 16:00,9/4/2017 17:00,,237.853,51.9708805
9/4/2017 17:00,9/4/2017 18:00,,247.428,54.063018
9/4/2017 18:00,9/4/2017 19:00,,249.396,54.493026
9/4/2017 19:00,9/4/2017 20:00,,251.776,55.013056
9/4/2017 20:00,9/4/2017 21:00,,248.478,54.292443
9/4/2017 21:00,9/4/2017 22:00,,222.087,48.5260095
9/4/2017 22:00,9/4/2017 23:00,,219.649,47.9933065
9/4/2017 23:00,10/4/2017 0:00,,214.488,46.865628
10/4/2017 0:00,10/4/2017 1:00,,210.808,46.061548
10/4/2017 1:00,10/4/2017 2:00,,208.631,45.5858735
10/4/2017 2:00,10/4/2017 3:00,,200.855,43.8868175
10/4/2017 3:00,10/4/2017 4:00,,198.915,43.4629275
10/4/2017 4:00,10/4/2017 5:00,,200.608,43.832848
10/4/2017 5:00,10/4/2017 6:00,,199.424,43.574144
10/4/2017 6:00,10/4/2017 7:00,,234.536,51.246116
10/4/2017 7:00,10/4/2017 8:00,,335.427,73.2907995
10/4/2017 8:00,10/4/2017 9:00,,438.257,95.7591545
10/4/2017 9:00,10/4/2017 10:00,,499.161,109.0666785
10/4/2017 10:00,10/4/2017 11:00,,534.232,116.729692
10/4/2017 11:00,10/4/2017 12:00,,558.082,121.940917
10/4/2017 12:00,10/4/2017 13:00,,563.047,123.0257695
10/4/2017 13:00,10/4/2017 14:00,,564.682,123.383017
10/4/2017 14:00,10/4/2017 15:00,,631.397,137.9602445
10/4/2017 15:00,10/4/2017 16:00,,1138.891,248.8476835
10/4/2017 16:00,10/4/2017 17:00,,1115.132,243.656342
10/4/2017 17:00,10/4/2017 18:00,,1046.875,228.7421875
10/4/2017 18:00,10/4/2017 19:00,,580.027,126.7358995
10/4/2017 19:00,10/4/2017 20:00,,475.718,103.944383
10/4/2017 20:00,10/4/2017 21:00,,381.448,83.346388
10/4/2017 21:00,10/4/2017 22:00,,270.616,59.129596
10/4/2017 22:00,10/4/2017 23:00,,224.836,49.126666
10/4/2017 23:00,11/4/2017 0:00,,213.054,46.552299
11/4/2017 0:00,11/4/2017 1:00,,209.967,45.8777895
11/4/2017 1:00,11/4/2017 2:00,,207.487,45.3359095
11/4/2017 2:00,11/4/2017 3:00,,207.157,45.2638045
11/4/2017 3:00,11/4/2017 4:00,,207.205,45.2742925
11/4/2017 4:00,11/4/2017 5:00,,204.353,44.6511305
11/4/2017 5:00,11/4/2017 6:00,,199.916,43.681646
11/4/2017 6:00,11/4/2017 7:00,,229.282,50.098117
11/4/2017 7:00,11/4/2017 8:00,,327.655,71.5926175
11/4/2017 8:00,11/4/2017 9:00,,457.684,100.003954
11/4/2017 9:00,11/4/2017 10:00,,1030.899,225.2514315
11/4/2017 10:00,11/4/2017 11:00,,1002.878,219.128843
11/4/2017 11:00,11/4/2017 12:00,,1042.279,227.7379615
11/4/2017 12:00,11/4/2017 13:00,,1026.548,224.300738
11/4/2017 13:00,11/4/2017 14:00,,1008.709,220.4029165
11/4/2017 14:00,11/4/2017 15:00,,1024.818,223.922733
11/4/2017 15:00,11/4/2017 16:00,,1113.875,243.3816875
11/4/2017 16:00,11/4/2017 17:00,,1047.535,228.8863975
11/4/2017 17:00,11/4/2017 18:00,,1120.247,244.7739695
11/4/2017 18:00,11/4/2017 19:00,,592.524,129.466494
11/4/2017 19:00,11/4/2017 20:00,,489.552,106.967112
11/4/2017 20:00,11/4/2017 21:00,,410.535,89.7018975
11/4/2017 21:00,11/4/2017 22:00,,283.334,61.908479
11/4/2017 22:00,11/4/2017 23:00,,232.045,50.7018325
11/4/2017 23:00,12/4/2017 0:00,,222.548,48.626738
12/4/2017 0:00,12/4/2017 1:00,,215.42,47.06927
12/4/2017 1:00,12/4/2017 2:00,,206.523,45.1252755
12/4/2017 2:00,12/4/2017 3:00,,202.761,44.3032785
12/4/2017 3:00,12/4/2017 4:00,,203.701,44.5086685
12/4/2017 4:00,12/4/2017 5:00,,201.364,43.998034
12/4/2017 5:00,12/4/2017 6:00,,202.862,44.325347
12/4/2017 6:00,12/4/2017 7:00,,233.54,51.02849
12/4/2017 7:00,12/4/2017 8:00,,337.962,73.844697
12/4/2017 8:00,12/4/2017 9:00,,446.865,97.6400025
12/4/2017 9:00,12/4/2017 10:00,,1034.422,226.021207
12/4/2017 10:00,12/4/2017 11:00,,1012.818,221.300733
12/4/2017 11:00,12/4/2017 12:00,,1045.103,228.3550055
12/4/2017 12:00,12/4/2017 13:00,,1025.407,224.0514295
12/4/2017 13:00,12/4/2017 14:00,,1014.711,221.7143535
12/4/2017 14:00,12/4/2017 15:00,,1135.322,248.067857
12/4/2017 15:00,12/4/2017 16:00,,1130.726,247.063631
12/4/2017 16:00,12/4/2017 17:00,,1136.308,248.283298
12/4/2017 17:00,12/4/2017 18:00,,1117.72,244.22182
12/4/2017 18:00,12/4/2017 19:00,,604.203,132.0183555
12/4/2017 19:00,12/4/2017 20:00,,485.231,106.0229735
12/4/2017 20:00,12/4/2017 21:00,,434.385,94.9131225
12/4/2017 21:00,12/4/2017 22:00,,,0
12/4/2017 22:00,12/4/2017 23:00,,282.308,61.684298
12/4/2017 23:00,13-04-2017 00:00,,264.901,57.8808685
13-04-2017 00:00,13-04-2017 01:00,,224.336,49.017416
13-04-2017 01:00,13-04-2017 02:00,,207.399,45.3166815
13-04-2017 02:00,13-04-2017 03:00,,208.679,45.5963615
13-04-2017 03:00,13-04-2017 04:00,,203.832,44.537292
13-04-2017 04:00,13-04-2017 05:00,,204.717,44.7306645
13-04-2017 05:00,13-04-2017 06:00,,233.906,51.108461
13-04-2017 06:00,13-04-2017 07:00,,327.578,71.575793
13-04-2017 07:00,13-04-2017 08:00,,426.929,93.2839865
13-04-2017 08:00,13-04-2017 09:00,,987.536,215.776616
13-04-2017 09:00,13-04-2017 10:00,,926.852,202.517162
13-04-2017 10:00,13-04-2017 11:00,,991.899,216.7299315
13-04-2017 11:00,13-04-2017 12:00,,999.4,218.3689
13-04-2017 12:00,13-04-2017 13:00,,958.6,209.4541
13-04-2017 13:00,13-04-2017 14:00,,970.511,212.0566535
13-04-2017 14:00,13-04-2017 15:00,,955.324,208.738294
13-04-2017 15:00,13-04-2017 16:00,,990.116,216.340346
13-04-2017 16:00,13-04-2017 17:00,,950.517,207.6879645
13-04-2017 17:00,13-04-2017 18:00,,537.542,117.452927
13-04-2017 18:00,13-04-2017 19:00,,454.636,99.337966
13-04-2017 19:00,13-04-2017 20:00,,380.625,83.1665625
13-04-2017 20:00,13-04-2017 21:00,,264.828,57.864918
13-04-2017 21:00,13-04-2017 22:00,,224.082,48.961917
13-04-2017 22:00,13-04-2017 23:00,,212.416,46.412896
13-04-2017 23:00,14-04-2017 00:00,,209.106,45.689661
14-04-2017 00:00,14-04-2017 01:00,,204.621,44.7096885
14-04-2017 01:00,14-04-2017 02:00,,203.379,44.4383115
14-04-2017 02:00,14-04-2017 03:00,,204.128,44.601968
14-04-2017 03:00,14-04-2017 04:00,,202.207,44.1822295
14-04-2017 04:00,14-04-2017 05:00,,199.45,43.579825
14-04-2017 05:00,14-04-2017 06:00,,202.219,44.1848515
14-04-2017 06:00,14-04-2017 07:00,,251.751,55.0075935
14-04-2017 07:00,14-04-2017 08:00,,312.966,68.383071
14-04-2017 08:00,14-04-2017 09:00,,834.345,182.3043825
14-04-2017 09:00,14-04-2017 10:00,,680.914,148.779709
14-04-2017 10:00,14-04-2017 11:00,,684.041,149.4629585
14-04-2017 11:00,14-04-2017 12:00,,688.567,150.4518895
14-04-2017 12:00,14-04-2017 13:00,,688.917,150.5283645
14-04-2017 13:00,14-04-2017 14:00,,690.191,150.8067335
14-04-2017 14:00,14-04-2017 15:00,,754.735,164.9095975
14-04-2017 15:00,14-04-2017 16:00,,691.887,151.1773095
14-04-2017 16:00,14-04-2017 17:00,,692.823,151.3818255
14-04-2017 17:00,14-04-2017 18:00,,392.678,85.800143
14-04-2017 18:00,14-04-2017 19:00,,325.928,71.215268
14-04-2017 19:00,14-04-2017 20:00,,313.14,68.42109
14-04-2017 20:00,14-04-2017 21:00,,239.172,52.259082
14-04-2017 21:00,14-04-2017 22:00,,221.703,48.4421055
14-04-2017 22:00,14-04-2017 23:00,,210.048,45.895488
14-04-2017 23:00,15-04-2017 00:00,,205.861,44.9806285
15-04-2017 00:00,15-04-2017 01:00,,202.648,44.278588
15-04-2017 01:00,15-04-2017 02:00,,199.421,43.5734885
15-04-2017 02:00,15-04-2017 03:00,,197.129,43.0726865
15-04-2017 03:00,15-04-2017 04:00,,197.443,43.1412955
15-04-2017 04:00,15-04-2017 05:00,,193.767,42.3380895
15-04-2017 05:00,15-04-2017 06:00,,195.125,42.6348125
15-04-2017 06:00,15-04-2017 07:00,,221.017,48.2922145
15-04-2017 07:00,15-04-2017 08:00,,233.232,50.961192
15-04-2017 08:00,15-04-2017 09:00,,239.801,52.3965185
15-04-2017 09:00,15-04-2017 10:00,,243.361,53.1743785
15-04-2017 10:00,15-04-2017 11:00,,259.249,56.6459065
15-04-2017 11:00,15-04-2017 12:00,,252.853,55.2483805
15-04-2017 12:00,15-04-2017 13:00,,250.532,54.741242
15-04-2017 13:00,15-04-2017 14:00,,253.813,55.4581405
15-04-2017 14:00,15-04-2017 15:00,,255.37,55.798345
15-04-2017 15:00,15-04-2017 16:00,,256.656,56.079336
15-04-2017 16:00,15-04-2017 17:00,,256.958,56.145323
15-04-2017 17:00,15-04-2017 18:00,,257.167,56.1909895
15-04-2017 18:00,15-04-2017 19:00,,253.555,55.4017675
15-04-2017 19:00,15-04-2017 20:00,,259.371,56.6725635
15-04-2017 20:00,15-04-2017 21:00,,213.527,46.6556495
15-04-2017 21:00,15-04-2017 22:00,,210.72,46.04232
15-04-2017 22:00,15-04-2017 23:00,,209.124,45.693594
15-04-2017 23:00,16-04-2017 00:00,,202.755,44.3019675
16-04-2017 00:00,16-04-2017 01:00,,201.297,43.9833945
16-04-2017 01:00,16-04-2017 02:00,,200.557,43.8217045
16-04-2017 02:00,16-04-2017 03:00,,202.934,44.341079
16-04-2017 03:00,16-04-2017 04:00,,196.998,43.044063
16-04-2017 04:00,16-04-2017 05:00,,196.443,42.9227955
