Date_start,Date_end,Duration,Total_Ah,Power_kW
8/4/2018 12:00,8/4/2018 13:00,,221.488,48.395128
8/4/2018 13:00,8/4/2018 14:00,,228.985,50.0332225
8/4/2018 14:00,8/4/2018 15:00,,220.626,48.206781
8/4/2018 15:00,8/4/2018 16:00,,226.254,49.436499
8/4/2018 16:00,8/4/2018 17:00,,236.562,51.688797
8/4/2018 17:00,8/4/2018 18:00,,236.936,51.770516
8/4/2018 18:00,8/4/2018 19:00,,247.819,54.1484515
8/4/2018 19:00,8/4/2018 20:00,,246.834,53.933229
8/4/2018 20:00,8/4/2018 21:00,,238.911,52.2020535
8/4/2018 21:00,8/4/2018 22:00,,206.102,45.033287
8/4/2018 22:00,8/4/2018 23:00,,206.518,45.124183
8/4/2018 23:00,9/4/2018 0:00,,205.356,44.870286
9/4/2018 0:00,9/4/2018 1:00,,194.168,42.425708
9/4/2018 1:00,9/4/2018 2:00,,191.194,41.775889
9/4/2018 2:00,9/4/2018 3:00,,187.787,41.0314595
9/4/2018 3:00,9/4/2018 4:00,,185.667,40.5682395
9/4/2018 4:00,9/4/2018 5:00,,183.569,40.1098265
9/4/2018 5:00,9/4/2018 6:00,,227.947,49.8064195
9/4/2018 6:00,9/4/2018 7:00,,235.826,51.527981
9/4/2018 7:00,9/4/2018 8:00,,446.756,97.616186
9/4/2018 8:00,9/4/2018 9:00,,624.71,136.499135
9/4/2018 9:00,9/4/2018 10:00,,728.349,159.1442565
9/4/2018 10:00,9/4/2018 11:00,,1159.678,253.389643
9/4/2018 11:00,9/4/2018 12:00,,1077.086,235.343291
9/4/2018 12:00,9/4/2018 13:00,,1090.441,238.2613585
9/4/2018 13:00,9/4/2018 14:00,,1094.625,239.1755625
9/4/2018 14:00,9/4/2018 15:00,,1086.608,237.423848
9/4/2018 15:00,9/4/2018 16:00,,1110.528,242.650368
9/4/2018 16:00,9/4/2018 17:00,,1063.962,232.475697
9/4/2018 17:00,9/4/2018 18:00,,828.53,181.033805
9/4/2018 18:00,9/4/2018 19:00,,781.179,170.6876115
9/4/2018 19:00,9/4/2018 20:00,,605.064,132.206484
9/4/2018 20:00,9/4/2018 21:00,,502.357,109.7650045
9/4/2018 21:00,9/4/2018 22:00,,331.383,72.4071855
9/4/2018 22:00,9/4/2018 23:00,,225.516,49.275246
9/4/2018 23:00,10/4/2018 0:00,,201.135,43.9479975
10/4/2018 0:00,10/4/2018 1:00,,194.837,42.5718845
10/4/2018 1:00,10/4/2018 2:00,,193.556,42.291986
10/4/2018 2:00,10/4/2018 3:00,,198.216,43.310196
10/4/2018 3:00,10/4/2018 4:00,,193.827,42.3511995
10/4/2018 4:00,10/4/2018 5:00,,193.082,42.188417
10/4/2018 5:00,10/4/2018 6:00,,236.981,51.7803485
10/4/2018 6:00,10/4/2018 7:00,,230.184,50.295204
10/4/2018 7:00,10/4/2018 8:00,,457.29,99.917865
10/4/2018 8:00,10/4/2018 9:00,,653.661,142.8249285
10/4/2018 9:00,10/4/2018 10:00,,756.368,165.266408
10/4/2018 10:00,10/4/2018 11:00,,1228.176,268.356456
10/4/2018 11:00,10/4/2018 12:00,,1165.27,254.611495
10/4/2018 12:00,10/4/2018 13:00,,1173.588,256.428978
10/4/2018 13:00,10/4/2018 14:00,,1146.933,250.6048605
10/4/2018 14:00,10/4/2018 15:00,,1117.288,244.127428
10/4/2018 15:00,10/4/2018 16:00,,1127.581,246.3764485
10/4/2018 16:00,10/4/2018 17:00,,1060.104,231.632724
10/4/2018 17:00,10/4/2018 18:00,,985.262,215.279747
10/4/2018 18:00,10/4/2018 19:00,,923.93,201.878705
10/4/2018 19:00,10/4/2018 20:00,,718.498,156.991813
10/4/2018 20:00,10/4/2018 21:00,,595.674,130.154769
10/4/2018 21:00,10/4/2018 22:00,,386.705,84.4950425
10/4/2018 22:00,10/4/2018 23:00,,240.875,52.6311875
10/4/2018 23:00,11/4/2018 0:00,,226.738,49.542253
11/4/2018 0:00,11/4/2018 1:00,,212.895,46.5175575
11/4/2018 1:00,11/4/2018 2:00,,210.3,45.95055
11/4/2018 2:00,11/4/2018 3:00,,205.819,44.9714515
11/4/2018 3:00,11/4/2018 4:00,,205.749,44.9561565
11/4/2018 4:00,11/4/2018 5:00,,203.811,44.5327035
11/4/2018 5:00,11/4/2018 6:00,,248.186,54.228641
11/4/2018 6:00,11/4/2018 7:00,,232.877,50.8836245
11/4/2018 7:00,11/4/2018 8:00,,450.099,98.3466315
11/4/2018 8:00,11/4/2018 9:00,,623.815,136.3035775
11/4/2018 9:00,11/4/2018 10:00,,737.587,161.1627595
11/4/2018 10:00,11/4/2018 11:00,,1176.567,257.0798895
11/4/2018 11:00,11/4/2018 12:00,,1091.986,238.598941
11/4/2018 12:00,11/4/2018 13:00,,1094.092,239.059102
11/4/2018 13:00,11/4/2018 14:00,,1109.224,242.365444
11/4/2018 14:00,11/4/2018 15:00,,1115.689,243.7780465
11/4/2018 15:00,11/4/2018 16:00,,1113.425,243.2833625
11/4/2018 16:00,11/4/2018 17:00,,1020.823,223.0498255
11/4/2018 17:00,11/4/2018 18:00,,835.919,182.6483015
11/4/2018 18:00,11/4/2018 19:00,,820.024,179.175244
11/4/2018 19:00,11/4/2018 20:00,,632.698,138.244513
11/4/2018 20:00,11/4/2018 21:00,,473.291,103.4140835
11/4/2018 21:00,11/4/2018 22:00,,322.397,70.4437445
11/4/2018 22:00,11/4/2018 23:00,,241.528,52.773868
11/4/2018 23:00,12/4/2018 0:00,,217.549,47.5344565
12/4/2018 0:00,12/4/2018 1:00,,222.234,48.558129
12/4/2018 1:00,12/4/2018 2:00,,216.273,47.2556505
12/4/2018 2:00,12/4/2018 3:00,,205.514,44.904809
12/4/2018 3:00,12/4/2018 4:00,,212.045,46.3318325
12/4/2018 4:00,12/4/2018 5:00,,209.195,45.7091075
12/4/2018 5:00,12/4/2018 6:00,,244.911,53.5130535
12/4/2018 6:00,12/4/2018 7:00,,250.603,54.7567555
12/4/2018 7:00,12/4/2018 8:00,,457.67,100.000895
12/4/2018 8:00,12/4/2018 9:00,,623.068,136.140358
12/4/2018 9:00,12/4/2018 10:00,,783.168,171.122208
12/4/2018 10:00,12/4/2018 11:00,,1266.518,276.734183
12/4/2018 11:00,12/4/2018 12:00,,1178.338,257.466853
12/4/2018 12:00,12/4/2018 13:00,,1187.791,259.5323335
12/4/2018 13:00,12/4/2018 14:00,,1176.899,257.1524315
12/4/2018 14:00,12/4/2018 15:00,,1197.408,261.633648
12/4/2018 15:00,12/4/2018 16:00,,1207.4,263.8169
12/4/2018 16:00,12/4/2018 17:00,,1129.353,246.7636305
12/4/2018 17:00,12/4/2018 18:00,,885.806,193.548611
12/4/2018 18:00,12/4/2018 19:00,,820.655,179.3131175
12/4/2018 19:00,12/4/2018 20:00,,629.215,137.4834775
12/4/2018 20:00,12/4/2018 21:00,,497.985,108.8097225
12/4/2018 21:00,12/4/2018 22:00,,361.624,79.014844
12/4/2018 22:00,12/4/2018 23:00,,271.561,59.3360785
12/4/2018 23:00,13-04-2018 00:00,,226.7,49.53395
13-04-2018 00:00,13-04-2018 01:00,,224.208,48.989448
13-04-2018 01:00,13-04-2018 02:00,,214.291,46.8225835
13-04-2018 02:00,13-04-2018 03:00,,208.683,45.5972355
13-04-2018 03:00,13-04-2018 04:00,,206.796,45.184926
13-04-2018 04:00,13-04-2018 05:00,,204.759,44.7398415
13-04-2018 05:00,13-04-2018 06:00,,237.03,51.791055
13-04-2018 06:00,13-04-2018 07:00,,241.243,52.7115955
13-04-2018 07:00,13-04-2018 08:00,,472.632,103.270092
13-04-2018 08:00,13-04-2018 09:00,,635.381,138.8307485
13-04-2018 09:00,13-04-2018 10:00,,724.858,158.381473
13-04-2018 10:00,13-04-2018 11:00,,1143.393,249.8313705
13-04-2018 11:00,13-04-2018 12:00,,1095.943,239.4635455
13-04-2018 12:00,13-04-2018 13:00,,1163.236,254.167066
13-04-2018 13:00,13-04-2018 14:00,,1095.453,239.3564805
13-04-2018 14:00,13-04-2018 15:00,,1167.389,255.0744965
13-04-2018 15:00,13-04-2018 16:00,,1224.877,267.6356245
13-04-2018 16:00,13-04-2018 17:00,,1038.174,226.841019
13-04-2018 17:00,13-04-2018 18:00,,867.172,189.477082
13-04-2018 18:00,13-04-2018 19:00,,787.597,172.0899445
13-04-2018 19:00,13-04-2018 20:00,,592.019,129.3561515
13-04-2018 20:00,13-04-2018 21:00,,452.801,98.9370185
13-04-2018 21:00,13-04-2018 22:00,,323.409,70.6648665
13-04-2018 22:00,13-04-2018 23:00,,235.123,51.3743755
13-04-2018 23:00,14-04-2018 00:00,,206.517,45.1239645
14-04-2018 00:00,14-04-2018 01:00,,207.842,45.413477
14-04-2018 01:00,14-04-2018 02:00,,201.609,44.0515665
14-04-2018 02:00,14-04-2018 03:00,,205.526,44.907431
14-04-2018 03:00,14-04-2018 04:00,,200.745,43.8627825
14-04-2018 04:00,14-04-2018 05:00,,199.649,43.6233065
14-04-2018 05:00,14-04-2018 06:00,,201.867,44.1079395
14-04-2018 06:00,14-04-2018 07:00,,202.456,44.236636
14-04-2018 07:00,14-04-2018 08:00,,227.494,49.707439
14-04-2018 08:00,14-04-2018 09:00,,236.709,51.7209165
14-04-2018 09:00,14-04-2018 10:00,,238.476,52.107006
14-04-2018 10:00,14-04-2018 11:00,,396.806,86.702111
14-04-2018 11:00,14-04-2018 12:00,,446.226,97.500381
14-04-2018 12:00,14-04-2018 13:00,,411.366,89.883471
14-04-2018 13:00,14-04-2018 14:00,,373.235,81.5518475
14-04-2018 14:00,14-04-2018 15:00,,380.778,83.199993
14-04-2018 15:00,14-04-2018 16:00,,426.099,93.1026315
14-04-2018 16:00,14-04-2018 17:00,,280.921,61.3812385
14-04-2018 17:00,14-04-2018 18:00,,263.553,57.5863305
14-04-2018 18:00,14-04-2018 19:00,,260.598,56.940663
14-04-2018 19:00,14-04-2018 20:00,,274.757,60.0344045
14-04-2018 20:00,14-04-2018 21:00,,267.712,58.495072
14-04-2018 21:00,14-04-2018 22:00,,229.481,50.1415985
14-04-2018 22:00,14-04-2018 23:00,,232.057,50.7044545
14-04-2018 23:00,15-04-2018 00:00,,230.754,50.419749
15-04-2018 00:00,15-04-2018 01:00,,204.386,44.658341
15-04-2018 01:00,15-04-2018 02:00,,197.664,43.189584
15-04-2018 02:00,15-04-2018 03:00,,199.115,43.5066275
15-04-2018 03:00,15-04-2018 04:00,,197.971,43.2566635
15-04-2018 04:00,15-04-2018 05:00,,194.09,42.408665
15-04-2018 05:00,15-04-2018 06:00,,197.968,43.256008
15-04-2018 06:00,15-04-2018 07:00,,194.55,42.509175
15-04-2018 07:00,15-04-2018 08:00,,217.076,47.431106
15-04-2018 08:00,15-04-2018 09:00,,217.886,47.608091
15-04-2018 09:00,15-04-2018 10:00,,224.267,49.0023395
15-04-2018 10:00,15-04-2018 11:00,,224.088,48.963228
15-04-2018 11:00,15-04-2018 12:00,,227.776,49.769056
15-04-2018 12:00,15-04-2018 13:00,,232.259,50.7485915
15-04-2018 13:00,15-04-2018 14:00,,232.94,50.89739
15-04-2018 14:00,15-04-2018 15:00,,226.262,49.438247
15-04-2018 15:00,15-04-2018 16:00,,235.68,51.49608
15-04-2018 16:00,15-04-2018 17:00,,237.749,51.9481565
15-04-2018 17:00,15-04-2018 18:00,,244.977,53.5274745
15-04-2018 18:00,15-04-2018 19:00,,247.456,54.069136
15-04-2018 19:00,15-04-2018 20:00,,244.165,53.3500525
15-04-2018 20:00,15-04-2018 21:00,,256.237,55.9877845
15-04-2018 21:00,15-04-2018 22:00,,224.899,49.1404315
15-04-2018 22:00,15-04-2018 23:00,,228.445,49.9152325
15-04-2018 23:00,16-04-2018 00:00,,226.784,49.552304
16-04-2018 00:00,16-04-2018 01:00,,222.345,48.5823825
16-04-2018 01:00,16-04-2018 02:00,,200.681,43.8487985
16-04-2018 02:00,16-04-2018 03:00,,191.82,41.91267
16-04-2018 03:00,16-04-2018 04:00,,190.992,41.731752
16-04-2018 04:00,16-04-2018 05:00,,190.442,41.611577
16-04-2018 05:00,16-04-2018 06:00,,231.918,50.674083
16-04-2018 06:00,16-04-2018 07:00,,231.719,50.6306015
16-04-2018 07:00,16-04-2018 08:00,,453.132,99.009342
16-04-2018 08:00,16-04-2018 09:00,,601.874,131.509469
16-04-2018 09:00,16-04-2018 10:00,,666.872,145.711532
16-04-2018 10:00,16-04-2018 11:00,,1056.504,230.846124
16-04-2018 11:00,16-04-2018 12:00,,1090.82,238.34417
16-04-2018 12:00,16-04-2018 13:00,,1064.634,232.622529
16-04-2018 13:00,16-04-2018 14:00,,1042.477,227.7812245
16-04-2018 14:00,16-04-2018 15:00,,1159.499,253.3505315
16-04-2018 15:00,16-04-2018 16:00,,1109.838,242.499603
16-04-2018 16:00,16-04-2018 17:00,,1070.571,233.9197635
16-04-2018 17:00,16-04-2018 18:00,,842.146,184.008901
16-04-2018 18:00,16-04-2018 19:00,,788.036,172.185866
16-04-2018 19:00,16-04-2018 20:00,,575.922,125.838957
16-04-2018 20:00,16-04-2018 21:00,,470.265,102.7529025
16-04-2018 21:00,16-04-2018 22:00,,328.536,71.785116
16-04-2018 22:00,16-04-2018 23:00,,246.344,53.826164
16-04-2018 23:00,17-04-2018 00:00,,219.816,48.029796
17-04-2018 00:00,17-04-2018 01:00,,209.594,45.796289
17-04-2018 01:00,17-04-2018 02:00,,193.749,42.3341565
17-04-2018 02:00,17-04-2018 03:00,,192.642,42.092277
17-04-2018 03:00,17-04-2018 04:00,,192.552,42.072612
17-04-2018 04:00,17-04-2018 05:00,,195.09,42.627165
17-04-2018 05:00,17-04-2018 06:00,,231.627,50.6104995
17-04-2018 06:00,17-04-2018 07:00,,230.268,50.313558
17-04-2018 07:00,17-04-2018 08:00,,457.729,100.0137865
17-04-2018 08:00,17-04-2018 09:00,,619.265,135.3094025
17-04-2018 09:00,17-04-2018 10:00,,734.827,160.5596995
17-04-2018 10:00,17-04-2018 11:00,,1192.46,260.55251
17-04-2018 11:00,17-04-2018 12:00,,1168.242,255.260877
17-04-2018 12:00,17-04-2018 13:00,,1143.034,249.752929
17-04-2018 13:00,17-04-2018 14:00,,1144.576,250.089856
17-04-2018 14:00,17-04-2018 15:00,,1211.374,264.685219
17-04-2018 15:00,17-04-2018 16:00,,1228.374,268.399719
17-04-2018 16:00,17-04-2018 17:00,,1100.993,240.5669705
17-04-2018 17:00,17-04-2018 18:00,,956.034,208.893429
17-04-2018 18:00,17-04-2018 19:00,,872.901,190.7288685
17-04-2018 19:00,17-04-2018 20:00,,673.476,147.154506
17-04-2018 20:00,17-04-2018 21:00,,473.576,103.476356
17-04-2018 21:00,17-04-2018 22:00,,325.4,71.0999
17-04-2018 22:00,17-04-2018 23:00,,247.665,54.1148025
17-04-2018 23:00,18-04-2018 00:00,,217.349,47.4907565
18-04-2018 00:00,18-04-2018 01:00,,214.589,46.8876965
18-04-2018 01:00,18-04-2018 02:00,,200.672,43.846832
18-04-2018 02:00,18-04-2018 03:00,,195.313,42.6758905
18-04-2018 03:00,18-04-2018 04:00,,196.495,42.9341575
18-04-2018 04:00,18-04-2018 05:00,,194.438,42.484703
18-04-2018 05:00,18-04-2018 06:00,,254.152,55.532212
18-04-2018 06:00,18-04-2018 07:00,,230.982,50.469567
18-04-2018 07:00,18-04-2018 08:00,,465.912,101.801772
18-04-2018 08:00,18-04-2018 09:00,,626.441,136.8773585
18-04-2018 09:00,18-04-2018 10:00,,747.19,163.261015
18-04-2018 10:00,18-04-2018 11:00,,1250.009,273.1269665
18-04-2018 11:00,18-04-2018 12:00,,1154.629,252.2864365
18-04-2018 12:00,18-04-2018 13:00,,1153.436,252.025766
18-04-2018 13:00,18-04-2018 14:00,,1176.304,257.022424
18-04-2018 14:00,18-04-2018 15:00,,1200.531,262.3160235
18-04-2018 15:00,18-04-2018 16:00,,1313.911,287.0895535
18-04-2018 16:00,18-04-2018 17:00,,1102.921,240.9882385
18-04-2018 17:00,18-04-2018 18:00,,993.383,217.0541855
18-04-2018 18:00,18-04-2018 19:00,,884.885,193.3473725
18-04-2018 19:00,18-04-2018 20:00,,722.304,157.823424
18-04-2018 20:00,18-04-2018 21:00,,540.946,118.196701
18-04-2018 21:00,18-04-2018 22:00,,339.77,74.239745
18-04-2018 22:00,18-04-2018 23:00,,269.317,58.8457645
18-04-2018 23:00,19-04-2018 00:00,,218.575,47.7586375
19-04-2018 00:00,19-04-2018 01:00,,219.105,47.8744425
19-04-2018 01:00,19-04-2018 02:00,,215.535,47.0943975
19-04-2018 02:00,19-04-2018 03:00,,213.244,46.593814
19-04-2018 03:00,19-04-2018 04:00,,210.411,45.9748035
19-04-2018 04:00,19-04-2018 05:00,,209.849,45.8520065
19-04-2018 05:00,19-04-2018 06:00,,242.35,52.953475
19-04-2018 06:00,19-04-2018 07:00,,238.978,52.216693
19-04-2018 07:00,19-04-2018 08:00,,462.856,101.134036
19-04-2018 08:00,19-04-2018 09:00,,611.065,133.5177025
19-04-2018 09:00,19-04-2018 10:00,,709.652,155.058962
19-04-2018 10:00,19-04-2018 11:00,,1202.99,262.853315
19-04-2018 11:00,19-04-2018 12:00,,1289.748,281.809938
19-04-2018 12:00,19-04-2018 13:00,,1279.939,279.6666715
19-04-2018 13:00,19-04-2018 14:00,,1278.761,279.4092785
19-04-2018 14:00,19-04-2018 15:00,,1377.429,300.9682365
19-04-2018 15:00,19-04-2018 16:00,,1358.16,296.75796
19-04-2018 16:00,19-04-2018 17:00,,1208.643,264.0884955
19-04-2018 17:00,19-04-2018 18:00,,1237.385,270.3686225
19-04-2018 18:00,19-04-2018 19:00,,1186.807,259.3173295
19-04-2018 19:00,19-04-2018 20:00,,947.473,207.0228505
19-04-2018 20:00,19-04-2018 21:00,,780.926,170.632331
19-04-2018 21:00,19-04-2018 22:00,,501.143,109.4997455
19-04-2018 22:00,19-04-2018 23:00,,357.587,78.1327595
19-04-2018 23:00,20-04-2018 00:00,,268.227,58.6075995
20-04-2018 00:00,20-04-2018 01:00,,266.123,58.1478755
20-04-2018 01:00,20-04-2018 02:00,,257.596,56.284726
20-04-2018 02:00,20-04-2018 03:00,,252.389,55.1469965
20-04-2018 03:00,20-04-2018 04:00,,249.319,54.4762015
20-04-2018 04:00,20-04-2018 05:00,,250.018,54.628933
20-04-2018 05:00,20-04-2018 06:00,,283.525,61.9502125
20-04-2018 06:00,20-04-2018 07:00,,279.957,61.1706045
20-04-2018 07:00,20-04-2018 08:00,,500.988,109.465878
20-04-2018 08:00,20-04-2018 09:00,,659.981,144.2058485
20-04-2018 09:00,20-04-2018 10:00,,771.19,168.505015
20-04-2018 10:00,20-04-2018 11:00,,1327.515,290.0620275
20-04-2018 11:00,20-04-2018 12:00,,1261.043,275.5378955
20-04-2018 12:00,20-04-2018 13:00,,1264.917,276.3843645
20-04-2018 13:00,20-04-2018 14:00,,1241.675,271.3059875
20-04-2018 14:00,20-04-2018 15:00,,1306.686,285.510891
20-04-2018 15:00,20-04-2018 16:00,,1302.308,284.554298
20-04-2018 16:00,20-04-2018 17:00,,1177.918,257.375083
20-04-2018 17:00,20-04-2018 18:00,,936.16,204.55096
20-04-2018 18:00,20-04-2018 19:00,,864.599,188.9148815
20-04-2018 19:00,20-04-2018 20:00,,670.051,146.4061435
20-04-2018 20:00,20-04-2018 21:00,,507.907,110.9776795
20-04-2018 21:00,20-04-2018 22:00,,344.134,75.193279
20-04-2018 22:00,20-04-2018 23:00,,274.372,59.950282
20-04-2018 23:00,21-04-2018 00:00,,261.999,57.2467815
21-04-2018 00:00,21-04-2018 01:00,,259.976,56.804756
21-04-2018 01:00,21-04-2018 02:00,,249.787,54.5784595
21-04-2018 02:00,21-04-2018 03:00,,240.251,52.4948435
21-04-2018 03:00,21-04-2018 04:00,,239.202,52.265637
21-04-2018 04:00,21-04-2018 05:00,,240.542,52.558427
21-04-2018 05:00,21-04-2018 06:00,,241.49,52.765565
21-04-2018 06:00,21-04-2018 07:00,,235.265,51.4054025
21-04-2018 07:00,21-04-2018 08:00,,263.193,57.5076705
21-04-2018 08:00,21-04-2018 09:00,,578.975,126.5060375
21-04-2018 09:00,21-04-2018 10:00,,780.956,170.638886
21-04-2018 10:00,21-04-2018 11:00,,689.504,150.656624
21-04-2018 11:00,21-04-2018 12:00,,606.496,132.519376
21-04-2018 12:00,21-04-2018 13:00,,531.41,116.113085
21-04-2018 13:00,21-04-2018 14:00,,513.775,112.2598375
21-04-2018 14:00,21-04-2018 15:00,,303.653,66.3481805
21-04-2018 15:00,21-04-2018 16:00,,289.202,63.190637
21-04-2018 16:00,21-04-2018 17:00,,302.264,66.044684
21-04-2018 17:00,21-04-2018 18:00,,300.438,65.645703
21-04-2018 18:00,21-04-2018 19:00,,301.092,65.788602
21-04-2018 19:00,21-04-2018 20:00,,294.073,64.2549505
21-04-2018 20:00,21-04-2018 21:00,,299.646,65.472651
21-04-2018 21:00,21-04-2018 22:00,,248.749,54.3516565
21-04-2018 22:00,21-04-2018 23:00,,244.193,53.3561705
21-04-2018 23:00,22-04-2018 00:00,,241.956,52.867386
22-04-2018 00:00,22-04-2018 01:00,,239.772,52.390182
22-04-2018 01:00,22-04-2018 02:00,,234.942,51.334827
22-04-2018 02:00,22-04-2018 03:00,,234.253,51.1842805
22-04-2018 03:00,22-04-2018 04:00,,235.985,51.5627225
22-04-2018 04:00,22-04-2018 05:00,,232.227,50.7415995
22-04-2018 05:00,22-04-2018 06:00,,232.1,50.71385
22-04-2018 06:00,22-04-2018 07:00,,234.373,51.2105005
22-04-2018 07:00,22-04-2018 08:00,,253.432,55.374892
22-04-2018 08:00,22-04-2018 09:00,,255.411,55.8073035
22-04-2018 09:00,22-04-2018 10:00,,265.124,57.929594
22-04-2018 10:00,22-04-2018 11:00,,263.543,57.5841455
22-04-2018 11:00,22-04-2018 12:00,,271.941,59.4191085
22-04-2018 12:00,22-04-2018 13:00,,278.054,60.754799
22-04-2018 13:00,22-04-2018 14:00,,268.59,58.686915
22-04-2018 14:00,22-04-2018 15:00,,266.546,58.240301
22-04-2018 15:00,22-04-2018 16:00,,264.932,57.887642
22-04-2018 16:00,22-04-2018 17:00,,268.03,58.564555
22-04-2018 17:00,22-04-2018 18:00,,285.744,62.435064
22-04-2018 18:00,22-04-2018 19:00,,290.875,63.5561875
22-04-2018 19:00,22-04-2018 20:00,,292.314,63.870609
22-04-2018 20:00,22-04-2018 21:00,,307.466,67.181321
22-04-2018 21:00,22-04-2018 22:00,,265.704,58.056324
22-04-2018 22:00,22-04-2018 23:00,,252.34,55.13629
22-04-2018 23:00,23-04-2018 00:00,,243.532,53.211742
23-04-2018 00:00,23-04-2018 01:00,,243.435,53.1905475
23-04-2018 01:00,23-04-2018 02:00,,231.076,50.490106
23-04-2018 02:00,23-04-2018 03:00,,223.536,48.842616
23-04-2018 03:00,23-04-2018 04:00,,224.667,49.0897395
23-04-2018 04:00,23-04-2018 05:00,,222.606,48.639411
23-04-2018 05:00,23-04-2018 06:00,,226.224,49.429944
23-04-2018 06:00,23-04-2018 07:00,,229.394,50.122589
23-04-2018 07:00,23-04-2018 08:00,,451.478,98.647943
23-04-2018 08:00,23-04-2018 09:00,,601.171,131.3558635
23-04-2018 09:00,23-04-2018 10:00,,711.776,155.523056
23-04-2018 10:00,23-04-2018 11:00,,1260.887,275.5038095
23-04-2018 11:00,23-04-2018 12:00,,1264.299,276.2493315
23-04-2018 12:00,23-04-2018 13:00,,1265.636,276.541466
23-04-2018 13:00,23-04-2018 14:00,,1237.387,270.3690595
23-04-2018 14:00,23-04-2018 15:00,,1378.969,301.3047265
23-04-2018 15:00,23-04-2018 16:00,,1363.269,297.8742765
23-04-2018 16:00,23-04-2018 17:00,,1144.405,250.0524925
23-04-2018 17:00,23-04-2018 18:00,,794.039,173.4975215
23-04-2018 18:00,23-04-2018 19:00,,727.231,158.8999735
23-04-2018 19:00,23-04-2018 20:00,,547.205,119.5642925
23-04-2018 20:00,23-04-2018 21:00,,449.517,98.2194645
23-04-2018 21:00,23-04-2018 22:00,,322.131,70.3856235
23-04-2018 22:00,23-04-2018 23:00,,251.972,55.055882
23-04-2018 23:00,24-04-2018 00:00,,229.933,50.2403605
24-04-2018 00:00,24-04-2018 01:00,,219.37,47.932345
24-04-2018 01:00,24-04-2018 02:00,,204.168,44.610708
24-04-2018 02:00,24-04-2018 03:00,,197.503,43.1544055
24-04-2018 03:00,24-04-2018 04:00,,191.45,41.831825
24-04-2018 04:00,24-04-2018 05:00,,190.289,41.5781465
24-04-2018 05:00,24-04-2018 06:00,,189.778,41.466493
24-04-2018 06:00,24-04-2018 07:00,,195.698,42.760013
24-04-2018 07:00,24-04-2018 08:00,,399.299,87.2468315
24-04-2018 08:00,24-04-2018 09:00,,521.654,113.981399
24-04-2018 09:00,24-04-2018 10:00,,618.234,135.084129
24-04-2018 10:00,24-04-2018 11:00,,688.626,150.464781
24-04-2018 11:00,24-04-2018 12:00,,716.55,156.566175
24-04-2018 12:00,24-04-2018 13:00,,687.62,150.24497
24-04-2018 13:00,24-04-2018 14:00,,689.759,150.7123415
24-04-2018 14:00,24-04-2018 15:00,,723.757,158.1409045
24-04-2018 15:00,24-04-2018 16:00,,763.743,166.8778455
24-04-2018 16:00,24-04-2018 17:00,,1456.43,318.229955
24-04-2018 17:00,24-04-2018 18:00,,1032.5,225.60125
24-04-2018 18:00,24-04-2018 19:00,,727.8,159.0243
24-04-2018 19:00,24-04-2018 20:00,,559.855,122.3283175
24-04-2018 20:00,24-04-2018 21:00,,462.166,100.983271
24-04-2018 21:00,24-04-2018 22:00,,341.299,74.5738315
24-04-2018 22:00,24-04-2018 23:00,,249.173,54.4443005
24-04-2018 23:00,25-04-2018 00:00,,223.325,48.7965125
25-04-2018 00:00,25-04-2018 01:00,,225.876,49.353906
25-04-2018 01:00,25-04-2018 02:00,,220.285,48.1322725
25-04-2018 02:00,25-04-2018 03:00,,219.088,47.870728
25-04-2018 03:00,25-04-2018 04:00,,218.186,47.673641
25-04-2018 04:00,25-04-2018 05:00,,214.92,46.96002
25-04-2018 05:00,25-04-2018 06:00,,208.212,45.494322
25-04-2018 06:00,25-04-2018 07:00,,207.038,45.237803
25-04-2018 07:00,25-04-2018 08:00,,330.537,72.2223345
25-04-2018 08:00,25-04-2018 09:00,,376.527,82.2711495
25-04-2018 09:00,25-04-2018 10:00,,382.041,83.4759585
25-04-2018 10:00,25-04-2018 11:00,,388.251,84.8328435
25-04-2018 11:00,25-04-2018 12:00,,388.965,84.9888525
25-04-2018 12:00,25-04-2018 13:00,,396.625,86.6625625
25-04-2018 13:00,25-04-2018 14:00,,394.937,86.2937345
25-04-2018 14:00,25-04-2018 15:00,,404.518,88.387183
25-04-2018 15:00,25-04-2018 16:00,,413.088,90.259728
25-04-2018 16:00,25-04-2018 17:00,,422.352,92.283912
25-04-2018 17:00,25-04-2018 18:00,,423.549,92.5454565
25-04-2018 18:00,25-04-2018 19:00,,431.684,94.322954
25-04-2018 19:00,25-04-2018 20:00,,354.089,77.3684465
25-04-2018 20:00,25-04-2018 21:00,,354.922,77.550457
25-04-2018 21:00,25-04-2018 22:00,,261.383,57.1121855
25-04-2018 22:00,25-04-2018 23:00,,249.475,54.5102875
25-04-2018 23:00,26-04-2018 00:00,,227.704,49.753324
26-04-2018 00:00,26-04-2018 01:00,,227.542,49.717927
26-04-2018 01:00,26-04-2018 02:00,,215.511,47.0891535
26-04-2018 02:00,26-04-2018 03:00,,213.355,46.6180675
26-04-2018 03:00,26-04-2018 04:00,,218.234,47.684129
26-04-2018 04:00,26-04-2018 05:00,,214.913,46.9584905
26-04-2018 05:00,26-04-2018 06:00,,213.418,46.631833
26-04-2018 06:00,26-04-2018 07:00,,222.469,48.6094765
